"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Late-demographic dividend","LTE","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00942440639418204","0.0481448007506836","0.22548155123513","0.667953809028333","1.51718720405794","2.24102243062405","3.24654851188047","4.47197889241735","5.75809571287008","7.19798593774061","8.63519598924659","10.4573568928157","11.6634000402727","12.6149972279441","13.4220522391442","17.0960530335019","19.2614358464766","22.8543128830099","23.6031535119399","","",
"Lithuania","LTU","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0698694","0.580591","1.95615","3.8168","6.99947","11.1619","17.1537","18.3669","20.0103","21.7465","23.6005","25.2453","27.7906","26.9852","28.422","29.6849","28.0722","28.1567","28.6932","",
"Luxembourg","LUX","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.276012","1.3132","3.43176","8.07846","15.311","21.2474","27.0954","29.5011","31.4424","33.1506","32.6884","31.9672","32.531","33.687","34.4602","35.0617","36.2555","37.1207","37.3703","",
"Latvia","LVA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0119119","0.137152","0.428719","0.847107","2.15659","2.6985","4.92902","15.4024","18.9801","21.2009","20.524","21.8485","23.0129","24.2548","24.9849","25.2045","26.2961","26.9706","27.2758","26.6892","",
"Macao SAR, China","MAC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.872173","2.23502","3.77745","6.03566","9.58827","14.089","18.675","21.902","23.5947","23.9631","24.5404","24.9915","25.6358","26.2908","27.3629","28.2251","29.0386","29.8754","30.5646","30.5646","",
"St. Martin (French part)","MAF","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00679007","0.0091059","0.214709","0.818038","1.27207","1.53178","1.56398","1.50177","1.55982","1.81566","2.07431","2.50311","2.90548","3.31048","3.57404","3.87526","4.30929","4.80191","",
"Monaco","MCO","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.48857","8.18602","14.9485","19.7116","22.7045","28.0708","32.1732","35.6264","37.2792","38.0401","38.751","44.1928","44.5913","45.7874","47.693","48.6611","48.8941","50.1615","51.2435","52.5511","",
"Moldova","MDA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00570802","0.0100042","0.0143053","0.0582779","0.249922","0.525581","1.27855","2.80161","4.57997","6.6263","8.73522","10.2684","11.5194","12.5005","13.1278","13.7088","14.3935","15.3787","16.5839","",
"Madagascar","MDG","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00720858","0.0121131","0.0174431","0.0222469","0.0254874","0.0315122","0.139068","0.165444","0.105278","0.0977714","0.105988","0.0980113","0.103612","0.103612","",
"Maldives","MDV","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.064585","0.16618","0.23035","1.02","1.9158","3.1044","4.47195","4.35203","4.25254","4.63554","4.54615","4.89686","4.56122","5.09436","6.16367","7.35976","10.3685","9.94401","",
"Middle East & North Africa","MEA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.172037734007503","0.326828419672934","0.485969227147744","0.687707092552094","0.89474906396741","1.28633285226472","1.710165905826","2.15260849786124","2.6015605237969","3.21818659559005","4.01323703171109","4.56566509482143","5.22400638492996","6.59902783979374","7.88718613714447","9.47317626601476","9.57472690942831","","",
"Mexico","MEX","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0151669","0.0498514","0.227651","0.415567","1.01161","1.81345","2.80773","4.12604","6.79747","8.57268","9.27565","9.99699","11.151","10.7281","10.8284","12.1105","13.0315","13.7454","14.643","15.029","",
"Marshall Islands","MHL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25508","2.39948","1.74098","1.73205","1.72242","1.72242","1.72242","",
"Middle income","MIC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0285267607149704","0.125598010573339","0.354298212143679","0.798878814921749","1.10937855725299","1.57141446670242","2.13159886425588","2.82316562186752","3.5700826357806","4.31738503843331","5.1820762623779","5.8118560281385","6.28849006068474","6.69229947448216","8.32603855715065","9.40525944486462","10.9483431774688","11.3997514107025","","",
"North Macedonia","MKD","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.603609","1.76843","4.86616","8.75591","11.2508","12.4951","13.5859","15.0545","16.3042","17.042","17.4297","18.3363","19.0344","19.9363","21.3278","",
"Mali","MLI","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0233652","0.0234407","0.0373541","0.0565377","0.0532847","0.0546711","0.0270346","0.017684","0.017684","0.0200645","0.140954","0.218858","0.633974","0.633974","",
"Malta","MLT","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.420684","2.31046","4.43396","5.67182","9.34469","12.7045","13.0309","20.5913","23.9832","27.6164","30.3894","30.8053","32.1847","33.5585","35.2297","37.6431","39.2718","41.4031","43.6731","45.2438","",
"Myanmar","MMR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000496426","0.00803431","0.0130306","0.0200182","0.0462484","0.045355","0.0429452","0.0429452","0.0429452","0.0429452","0.0624915","0.169075","0.208995","0.224794","0.224794","",
"Middle East & North Africa (excluding high income)","MNA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0445247010383804","0.0856912056965256","0.219291575601934","0.34426043666825","0.565208610482638","0.828810094538219","1.16103808821419","1.5757883131491","2.14403836656435","2.87375257677197","3.46798844234276","4.19703331150401","4.77842016681243","6.07913280000102","7.65887191881207","7.68358237313325","","",
"Montenegro","MNE","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24353","1.24353","2.88142","6.39751","9.52405","10.3584","10.3494","14.0221","15.2825","16.5745","17.9269","18.3094","21.8984","25.3308","28.4689","",
"Mongolia","MNG","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00202514","0.00368359","0.0202531","0.036052","0.0712469","0.13678","0.285101","1.235","1.49888","2.82195","3.39494","3.90006","4.84869","6.70884","6.93851","7.39922","9.15583","9.65707","9.83878","",
"Northern Mariana Islands","MNP","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0104411","0.0293771","0.0499852","0.0600488","0.073616","0.117309","0.118402","0.112876","0.140701","0.157422","0.167442","0.215159","0.237252","0.237252","",
"Mauritania","MRT","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00542293","0.031267","0.124902","0.178264","0.199652","0.166247","0.170064","0.18068","0.197302","0.203516","0.238193","0.255576","0.29508","0.300274","0.238969","",
"Mauritius","MUS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0237142","0.0979327","0.210911","0.441734","2.27142","2.84726","4.23728","5.85816","7.52607","9.45063","11.2327","12.9356","14.4748","15.6734","16.8481","19.4543","21.6385","21.6385","",
"Malawi","MWI","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000574991","0.00112178","0.00319976","0.00319976","0.00700055","0.00718246","0.00731872","0.00746237","0.0115625","0.00804104","0.0554129","0.0525552","0.034965","0.0505194","0.0612104","0.0626846","0.0609703","",
"Malaysia","MYS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0168711","0.0797327","0.446993","1.00236","1.88045","2.8662","3.8742","4.88067","5.60158","7.43689","8.7491","10.0484","9.97254","10.2489","10.1213","8.86046","8.64115","8.55112","9.27863","",
"North America","NAC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.277164598438776","1.08022629205801","2.71560183494012","4.95385375902596","7.34683243658137","10.0395157581248","13.1931997549608","17.7794955391128","20.6759313775392","24.2227106738249","25.8263608005704","26.5559465296145","27.789178593785","28.7818653327817","29.8665686491099","30.7499737311842","31.1547101727302","32.3158051465345","33.1429175668054","34.3924906361989","35.9079649186206","","",
"Namibia","NAM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0069132","0.010044","0.0127584","0.0156602","0.0229212","0.445284","0.816526","1.09592","1.60017","1.81277","3.04151","2.72866","2.73779","2.53106","2.53811","",
"New Caledonia","NCL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0595956","0.310446","0.727609","2.20969","4.06019","6.50231","8.34871","10.3184","13.2439","15.0659","16.6374","18.3769","20.2844","21.7749","20.4272","20.4272","20.4272","20.4272","20.4272","",
"Niger","NER","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000586626","0.00155602","0.00245334","0.00328217","0.00404566","0.00631188","0.00911077","0.0123519","0.0206179","0.0345866","0.155685","0.135929","0.0370729","0.0400419","0.0400419","0.0400419","",
"Nigeria","NGA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000360062","0.000360062","0.0366229","0.0451029","0.0531074","0.0625274","0.0625274","0.0085386","0.00875902","0.00892265","0.00866083","0.0580398","0.0580668","0.0377614","0.0377614","",
"Nicaragua","NIC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0138086","0.0311737","0.044431","0.0831992","0.0932164","0.193686","0.345354","0.49284","0.762462","1.36938","1.25821","1.44149","1.69347","2.17217","1.81367","1.86893","2.80813","3.29098","2.976","3.30942","",
"Netherlands","NLD","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.479498","0.479498","1.63253","2.91046","7.26841","12.2709","19.6842","25.0502","31.5825","33.3623","35.0372","36.8631","37.937","38.8214","39.6264","40.3242","40.5564","41.4978","42.2995","42.3633","43.0843","43.6272","",
"Norway","NOR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.517784","1.95751","4.51619","8.72536","14.6071","21.4005","26.6325","30.8782","33.0627","34.5615","35.2722","36.0864","37.0529","37.6166","38.4486","39.3694","40.1717","40.8816","41.3363","41.3363","",
"Nepal","NPL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00369437","0.0415312","0.0450002","0.0635259","0.222769","0.350043","0.854484","1.15711","0.931399","1.12051","0.822288","1.82105","2.8188","2.8188","",
"Nauru","NRU","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.49525","9.49525","9.49525","9.49525","9.49525","9.49525","","","","9.49525","",
"New Zealand","NZL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.120705","0.441845","1.0976","2.06361","4.6979","7.76233","11.233","20.1514","21.3868","23.6469","24.9882","26.6596","28.4662","29.1246","30.8701","31.442","32.8485","33.6663","34.7239","34.7239","",
"OECD members","OED","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.44212390084617","2.8833133092501","4.8170779925392","6.94529517751714","9.79035039669103","13.206046809538","16.4252626525865","19.383820329223","21.3782477374416","22.8129117923303","24.0550599490934","25.193203446692","26.0523729003979","26.8838828734868","27.5440924311008","28.5920001272379","29.5128551099121","30.5396018955562","31.4250244609924","","",
"Oman","OMN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00415443","0.00569952","0.0273153","0.527227","0.777485","0.759345","1.17948","1.43005","1.92528","2.40586","3.23965","4.09822","4.39661","5.46555","6.35484","7.47817","8.73915","10.2442","",
"Other small states","OSS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.15168364288408","2.96663552699458","3.83910407270421","4.36164703771974","5.11478273743125","5.24925505307633","6.05660521775764","6.30467745590358","6.66836170528435","6.8624323832327","7.06814675548245","7.16752265868901","7.27626378009584","7.54759477959598","","",
"Pakistan","PAK","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00910769","0.016224","0.0269075","0.0979219","0.223118","0.44001","0.63614","0.809915","0.851249","1.02849","0.899176","0.806754","0.880047","0.853498","0.81309","",
"Panama","PAN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.251517","0.388513","0.468644","0.512211","0.527503","3.32397","4.35139","5.5796","6.54839","7.0907","7.63103","7.81671","8.01124","7.94771","7.96697","10.6496","10.7423","10.838","13.5281","",
"Peru","PER","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000287596","0.00407408","0.00407408","0.138006","0.343078","0.823951","1.26541","1.72549","2.01255","2.54028","2.87456","3.21246","4.14077","4.88967","5.41685","5.8725","6.5619","6.85753","7.34701","7.34701","7.34701","",
"Philippines","PHL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0125513","0.0258095","0.0662236","0.105064","0.142483","0.301552","0.554945","1.15038","1.86379","1.86379","1.87402","2.20815","2.60216","2.88519","2.83999","2.87994","3.2321","3.2321","3.86511","",
"Palau","PLW","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.372477","0.505536","0.496418","0.527195","0.593456","0.776593","1.33111","2.91913","5.0907","10.2522","6.29752","6.92896","6.92896","6.92896","6.92896","6.92896","",
"Papua New Guinea","PNG","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.042817","0.0623253","0.0834415","0.100372","0.120561","0.145088","0.166106","0.185008","0.205518","0.21332","0.21332","0.21332","",
"Poland","POL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0311449","0.316156","0.509216","2.28092","2.46334","7.59013","10.883","11.6347","14.5912","15.2845","18.2103","18.0178","18.4261","18.9909","19.1027","19.2895","20.1062","18.856","20.5808","",
"Pre-demographic dividend","PRE","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0161798415995983","0.0381280975086185","0.0439682977148291","0.0532894684582959","0.0532767381319887","0.0749372717834584","0.0795571734130661","0.0858356216732016","0.112217410102266","0.138912641266827","0.179146190610484","0.71245184738448","0.744687963800035","","",
"Puerto Rico","PRI","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0661255","0.620359","1.48719","2.36966","3.25638","4.14575","5.03819","11.8156","13.3543","15.4063","15.6818","16.2085","17.1688","17.672","20.8312","20.9206","20.8643","20.0364","20.793","",
"Korea, Dem. People’s Rep.","PRK","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00289629","0.244282","0.960368","2.50906","4.81351","8.00666","11.0905","13.5038","14.4427","15.4354","18.0292","20.0706","21.222","22.7124","24.4758","27.4306","30.3056","32.6917","34.7439","36.9011","38.7993","",
"Paraguay","PRY","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00281785","0.00552645","0.00903838","0.00887629","0.0532235","0.0961523","0.101468","0.143371","0.210481","1.25625","1.43234","1.89614","2.12025","2.40506","2.80513","3.30193","3.68526","4.05077","4.61036","4.61036","",
"West Bank and Gaza","PSE","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000513505","0.208582","0.741913","1.48139","1.48139","1.48139","1.48139","3.75849","4.39412","4.91667","5.30958","6.06072","6.9138","7.61074","7.80297","7.80297","",
"Pacific island small states","PSS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.439723739332906","0.531623220202489","0.704442718450667","0.80391468788475","0.832562280908909","1.4292308133529","1.43212949119152","1.02476562425786","1.01635675430485","1.27618056036094","1.27664574386849","1.24361800195718","1.20669817057999","1.24820590211477","","",
"Post-demographic dividend","PST","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.72266535651119","3.74035244896392","6.16707747744444","8.7422604725887","12.0481989799574","15.3969780456882","18.8703550685501","21.7390008089105","23.8232173494225","25.2987302257424","26.801303277784","27.9839138708397","28.9400550798482","29.9280731841345","30.7441212835157","31.9414526007692","32.9330339106717","33.9959530871039","34.8607978216003","","",
"French Polynesia","PYF","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.010207","0.0128529","0.374353","1.77779","4.25071","6.98594","8.98291","10.479","11.3212","12.1022","13.448","14.9443","16.6095","18.3066","19.0053","20.1923","20.8923","20.8923","20.8923","",
"Qatar","QAT","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0355767","0.438699","1.44889","2.95915","4.57343","7.19555","7.39052","8.74709","7.85352","8.08504","8.42991","9.22235","9.16852","9.26738","9.55849","9.41599","9.63108","10.052","",
"Romania","ROU","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0272859","0.0723004","0.902865","0.483203","1.76068","5.1332","9.28108","12.0857","13.6283","14.6572","16.144","17.5076","18.8264","20.0459","21.3907","22.479","24.3055","26.0585","27.2539","",
"Russian Federation","RUS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00757494","0.237188","0.468488","1.10599","2.02227","3.42021","6.47824","9.0004","10.9423","12.2717","14.5307","16.4526","17.2471","18.5409","18.9452","21.3724","22.194","22.6422","",
"Rwanda","RWA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.013225","0.0133481","0.0188426","0.0274215","0.0117591","0.0226316","0.0392655","0.0839864","0.0521154","0.0257225","0.0263181","0.185811","0.186146","0.181788","0.060974","0.0703654","",
"South Asia","SAS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00460064276623093","0.00747667449158989","0.0127564690102096","0.0218361531987956","0.102486468106504","0.168130857898128","0.210802680499788","0.353636299711217","0.536049920328214","0.763261658089816","0.931193144180445","1.05237338355792","1.10557161749374","1.25699400172789","1.4071268510944","1.58438137306122","1.60551880958886","1.79784816781043","","",
"Saudi Arabia","SAU","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0660295","0.159512","0.204759","0.296982","0.284672","0.890576","2.47419","4.0485","5.3988","6.24182","6.90351","8.7126","8.7126","8.7126","19.9749","19.7191","20.0999","20.2413","19.849","",
"Sudan","SDN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00211876","0.00329735","0.0052187","0.104485","0.106764","0.106764","0.0390794","0.0493074","0.0684897","0.0693424","0.054403","0.0711591","0.0652037","0.0761564","0.0746815","0.0746815","",
"Senegal","SEN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.011669","0.022606","0.070906","0.162559","0.254132","0.326275","0.394495","0.476041","0.620335","0.711327","0.713036","0.774414","0.729199","0.690135","0.65597","0.72503","0.81883","0.933012","",
"Singapore","SGP","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.259019","0.758583","1.71264","3.70357","6.57828","10.1012","13.0518","15.3832","17.8973","20.2244","22.4297","24.8358","26.0837","26.7534","26.6842","27.3831","26.6757","26.5765","25.8436","25.853","25.8793","25.81","",
"Solomon Islands","SLB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0436168","0.0957614","0.135113","0.203198","0.297997","0.388213","0.477777","0.448736","0.38341","0.329753","0.227397","0.235443","0.264595","0.183322","0.227921","0.156011","",
"Sierra Leone","SLE","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.327006","0.486753","0.69916","1.01135","1.47009","2.0136","2.42633","2.83437","3.31693","3.8811","4.53918","5.06606","5.58093","6.21929","7.06409","7.66679","7.66679","",
"San Marino","SMR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10069","3.71804","4.16041","4.98316","5.31883","16.1004","17.6726","19.1873","20.65","30.8425","31.4287","35.5105","34.9874","35.8166","31.1841","31.1841","32.7259","",
"Somalia","SOM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.314577","0.459288","0.521471","0.594323","0.648543","0.671731","0.671731","0.671731","",
"Serbia","SRB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.364223","1.33094","3.57898","5.04609","6.54508","9.56365","10.8259","11.9012","13.159","13.3855","14.8729","16.3877","16.7703","17.4377","18.4994","",
"Sub-Saharan Africa (excluding high income)","SSA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0378665519418199","0.0688533061158429","0.0932548522666728","0.104527011447235","0.122429773646975","0.148545460143635","0.18777340981485","0.213758485971007","0.299251167524286","0.356379120473411","0.348854210053262","0.357398577295099","0.345915514253104","0.38903869042015","","",
"South Sudan","SSD","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10341E-05","4.06889E-05","0.00016809","0.000965714","0.000947429","0.00139982","0.00138472","0.00183305","0.00234149","0.00234149","",
